COUNTRY,Country_1,PAYP,Pay_period,TIME,Time_1,Unit_Code,Unit,PowerCode_Code,PowerCode,Reference_Period_Code,Reference_Period,Value,Flag_Codes,Flags,_rescued_data
ISR,Israel,H,Hourly,2004,2004,ILS,New Israeli Sheqel,0,Units,null,null,17.93,null,null,null
ISR,Israel,H,Hourly,2005,2005,ILS,New Israeli Sheqel,0,Units,null,null,17.93,null,null,null
ISR,Israel,H,Hourly,2006,2006,ILS,New Israeli Sheqel,0,Units,null,null,18.83,null,null,null
ISR,Israel,H,Hourly,2007,2007,ILS,New Israeli Sheqel,0,Units,null,null,19.78,null,null,null
ISR,Israel,H,Hourly,2008,2008,ILS,New Israeli Sheqel,0,Units,null,null,20.33,null,null,null
ISR,Israel,H,Hourly,2009,2009,ILS,New Israeli Sheqel,0,Units,null,null,20.7,null,null,null
ISR,Israel,H,Hourly,2010,2010,ILS,New Israeli Sheqel,0,Units,null,null,20.7,null,null,null
ISR,Israel,H,Hourly,2011,2011,ILS,New Israeli Sheqel,0,Units,null,null,21.43,null,null,null
ISR,Israel,H,Hourly,2012,2012,ILS,New Israeli Sheqel,0,Units,null,null,22.31,null,null,null
ISR,Israel,H,Hourly,2013,2013,ILS,New Israeli Sheqel,0,Units,null,null,23.12,null,null,null
ISR,Israel,H,Hourly,2014,2014,ILS,New Israeli Sheqel,0,Units,null,null,23.12,null,null,null
ISR,Israel,H,Hourly,2015,2015,ILS,New Israeli Sheqel,0,Units,null,null,24.53,null,null,null
ISR,Israel,H,Hourly,2016,2016,ILS,New Israeli Sheqel,0,Units,null,null,25.47,null,null,null
ISR,Israel,H,Hourly,2017,2017,ILS,New Israeli Sheqel,0,Units,null,null,26.88,null,null,null
ISR,Israel,H,Hourly,2018,2018,ILS,New Israeli Sheqel,0,Units,null,null,28.5,null,null,null
ISR,Israel,H,Hourly,2019,2019,ILS,New Israeli Sheqel,0,Units,null,null,28.5,null,null,null
ISR,Israel,H,Hourly,2020,2020,ILS,New Israeli Sheqel,0,Units,null,null,28.5,null,null,null
ISR,Israel,H,Hourly,2021,2021,ILS,New Israeli Sheqel,0,Units,null,null,28.49,null,null,null
ISR,Israel,H,Hourly,2022,2022,ILS,New Israeli Sheqel,0,Units,null,null,28.9,null,null,null
IRL,Ireland,A,Annual,2000,2000,EUR,Euro,0,Units,null,null,11627.2,null,null,null
IRL,Ireland,A,Annual,2001,2001,EUR,Euro,0,Units,null,null,12022.4,null,null,null
IRL,Ireland,A,Annual,2002,2002,EUR,Euro,0,Units,null,null,12625.6,null,null,null
IRL,Ireland,A,Annual,2003,2003,EUR,Euro,0,Units,null,null,13208,null,null,null
IRL,Ireland,A,Annual,2004,2004,EUR,Euro,0,Units,null,null,14456,null,null,null
IRL,Ireland,A,Annual,2005,2005,EUR,Euro,0,Units,null,null,15454.4,null,null,null
IRL,Ireland,A,Annual,2006,2006,EUR,Euro,0,Units,null,null,15912,null,null,null
IRL,Ireland,A,Annual,2007,2007,EUR,Euro,0,Units,null,null,17638.4,null,null,null
IRL,Ireland,A,Annual,2008,2008,EUR,Euro,0,Units,null,null,17992,null,null,null
IRL,Ireland,A,Annual,2009,2009,EUR,Euro,0,Units,null,null,17992,null,null,null
IRL,Ireland,A,Annual,2010,2010,EUR,Euro,0,Units,null,null,17992,null,null,null
IRL,Ireland,A,Annual,2011,2011,EUR,Euro,0,Units,null,null,17992,null,null,null
IRL,Ireland,A,Annual,2012,2012,EUR,Euro,0,Units,null,null,17992,null,null,null
IRL,Ireland,A,Annual,2013,2013,EUR,Euro,0,Units,null,null,17992,null,null,null
IRL,Ireland,A,Annual,2014,2014,EUR,Euro,0,Units,null,null,17992,null,null,null
IRL,Ireland,A,Annual,2015,2015,EUR,Euro,0,Units,null,null,17992,null,null,null
IRL,Ireland,A,Annual,2016,2016,EUR,Euro,0,Units,null,null,19032,null,null,null
IRL,Ireland,A,Annual,2017,2017,EUR,Euro,0,Units,null,null,19240,null,null,null
IRL,Ireland,A,Annual,2018,2018,EUR,Euro,0,Units,null,null,19864,null,null,null
IRL,Ireland,A,Annual,2019,2019,EUR,Euro,0,Units,null,null,20384,null,null,null
IRL,Ireland,A,Annual,2020,2020,EUR,Euro,0,Units,null,null,21008,null,null,null
IRL,Ireland,A,Annual,2021,2021,EUR,Euro,0,Units,null,null,21216,null,null,null
IRL,Ireland,A,Annual,2022,2022,EUR,Euro,0,Units,null,null,21840,null,null,null
BEL,Belgium,M,Monthly,1995,1995,EUR,Euro,0,Units,null,null,1073.8,null,null,null
BEL,Belgium,M,Monthly,1996,1996,EUR,Euro,0,Units,null,null,1088.5,null,null,null
BEL,Belgium,M,Monthly,1997,1997,EUR,Euro,0,Units,null,null,1095.9,null,null,null
BEL,Belgium,M,Monthly,1998,1998,EUR,Euro,0,Units,null,null,1095.9,null,null,null
BEL,Belgium,M,Monthly,1999,1999,EUR,Euro,0,Units,null,null,1095.9,null,null,null
BEL,Belgium,M,Monthly,2000,2000,EUR,Euro,0,Units,null,null,1095.9,null,null,null
BEL,Belgium,M,Monthly,2001,2001,EUR,Euro,0,Units,null,null,1129.1,null,null,null
BEL,Belgium,M,Monthly,2002,2002,EUR,Euro,0,Units,null,null,1163,null,null,null
BEL,Belgium,M,Monthly,2003,2003,EUR,Euro,0,Units,null,null,1174.7,null,null,null
BEL,Belgium,M,Monthly,2004,2004,EUR,Euro,0,Units,null,null,1186.3,null,null,null
BEL,Belgium,M,Monthly,2005,2005,EUR,Euro,0,Units,null,null,1210,null,null,null
BEL,Belgium,M,Monthly,2006,2006,EUR,Euro,0,Units,null,null,1234,null,null,null
BEL,Belgium,M,Monthly,2007,2007,EUR,Euro,0,Units,null,null,1271,null,null,null
BEL,Belgium,M,Monthly,2008,2008,EUR,Euro,0,Units,null,null,1322.7,null,null,null
BEL,Belgium,M,Monthly,2009,2009,EUR,Euro,0,Units,null,null,1387.5,null,null,null
BEL,Belgium,M,Monthly,2010,2010,EUR,Euro,0,Units,null,null,1387.5,null,null,null
BEL,Belgium,M,Monthly,2011,2011,EUR,Euro,0,Units,null,null,1429.4,null,null,null
BEL,Belgium,M,Monthly,2012,2012,EUR,Euro,0,Units,null,null,1458,null,null,null
BEL,Belgium,M,Monthly,2013,2013,EUR,Euro,0,Units,null,null,1501.8,null,null,null
BEL,Belgium,M,Monthly,2014,2014,EUR,Euro,0,Units,null,null,1501.8,null,null,null
BEL,Belgium,M,Monthly,2015,2015,EUR,Euro,0,Units,null,null,1501.8,null,null,null
BEL,Belgium,M,Monthly,2016,2016,EUR,Euro,0,Units,null,null,1516.9,null,null,null
BEL,Belgium,M,Monthly,2017,2017,EUR,Euro,0,Units,null,null,1547.3,null,null,null
BEL,Belgium,M,Monthly,2018,2018,EUR,Euro,0,Units,null,null,1562.6,null,null,null
BEL,Belgium,M,Monthly,2019,2019,EUR,Euro,0,Units,null,null,1593.8,null,null,null
BEL,Belgium,M,Monthly,2020,2020,EUR,Euro,0,Units,null,null,1609.8,null,null,null
BEL,Belgium,M,Monthly,2021,2021,EUR,Euro,0,Units,null,null,1636.6,null,null,null
BEL,Belgium,M,Monthly,2022,2022,EUR,Euro,0,Units,null,null,1801.4,null,null,null
CHL,Chile,M,Monthly,1995,1995,CLP,Chilean Peso,0,Units,null,null,56088,null,null,null
CHL,Chile,M,Monthly,1996,1996,CLP,Chilean Peso,0,Units,null,null,62750,null,null,null
CHL,Chile,M,Monthly,1997,1997,CLP,Chilean Peso,0,Units,null,null,68942,null,null,null
CHL,Chile,M,Monthly,1998,1998,CLP,Chilean Peso,0,Units,null,null,76708,null,null,null
CHL,Chile,M,Monthly,1999,1999,CLP,Chilean Peso,0,Units,null,null,86333,null,null,null
CHL,Chile,M,Monthly,2000,2000,CLP,Chilean Peso,0,Units,null,null,96042,null,null,null
CHL,Chile,M,Monthly,2001,2001,CLP,Chilean Peso,0,Units,null,null,103208,null,null,null
CHL,Chile,M,Monthly,2002,2002,CLP,Chilean Peso,0,Units,null,null,108825,null,null,null
CHL,Chile,M,Monthly,2003,2003,CLP,Chilean Peso,0,Units,null,null,113424,null,null,null
CHL,Chile,M,Monthly,2004,2004,CLP,Chilean Peso,0,Units,null,null,117824,null,null,null
CHL,Chile,M,Monthly,2005,2005,CLP,Chilean Peso,0,Units,null,null,123750,null,null,null
CHL,Chile,M,Monthly,2006,2006,CLP,Chilean Peso,0,Units,null,null,131250,null,null,null
CHL,Chile,M,Monthly,2007,2007,CLP,Chilean Peso,0,Units,null,null,139500,null,null,null
CHL,Chile,M,Monthly,2008,2008,CLP,Chilean Peso,0,Units,null,null,151500,null,null,null
CHL,Chile,M,Monthly,2009,2009,CLP,Chilean Peso,0,Units,null,null,162000,null,null,null
CHL,Chile,M,Monthly,2010,2010,CLP,Chilean Peso,0,Units,null,null,168500,null,null,null
CHL,Chile,M,Monthly,2011,2011,CLP,Chilean Peso,0,Units,null,null,177000,null,null,null
CHL,Chile,M,Monthly,2012,2012,CLP,Chilean Peso,0,Units,null,null,187500,null,null,null
CHL,Chile,M,Monthly,2013,2013,CLP,Chilean Peso,0,Units,null,null,200083,null,null,null
CHL,Chile,M,Monthly,2014,2014,CLP,Chilean Peso,0,Units,null,null,216250,null,null,null
CHL,Chile,M,Monthly,2015,2015,CLP,Chilean Peso,0,Units,null,null,231750,null,null,null
CHL,Chile,M,Monthly,2016,2016,CLP,Chilean Peso,0,Units,null,null,253750,null,null,null
CHL,Chile,M,Monthly,2017,2017,CLP,Chilean Peso,0,Units,null,null,267000,null,null,null
CHL,Chile,M,Monthly,2018,2018,CLP,Chilean Peso,0,Units,null,null,280000,null,null,null
CHL,Chile,M,Monthly,2019,2019,CLP,Chilean Peso,0,Units,null,null,298833,null,null,null
CHL,Chile,M,Monthly,2020,2020,CLP,Chilean Peso,0,Units,null,null,319250,null,null,null
CHL,Chile,M,Monthly,2021,2021,CLP,Chilean Peso,0,Units,null,null,333500,null,null,null
CHL,Chile,M,Monthly,2022,2022,CLP,Chilean Peso,0,Units,null,null,365667,null,null,null
POL,Poland,M,Monthly,1995,1995,PLN,Zloty,0,Units,null,null,285,null,null,null
POL,Poland,M,Monthly,1996,1996,PLN,Zloty,0,Units,null,null,353.75,null,null,null
POL,Poland,M,Monthly,1997,1997,PLN,Zloty,0,Units,null,null,426.75,null,null,null
POL,Poland,M,Monthly,1998,1998,PLN,Zloty,0,Units,null,null,495.83,null,null,null
POL,Poland,M,Monthly,1999,1999,PLN,Zloty,0,Units,null,null,528,null,null,null
POL,Poland,M,Monthly,2000,2000,PLN,Zloty,0,Units,null,null,675,null,null,null
POL,Poland,M,Monthly,2001,2001,PLN,Zloty,0,Units,null,null,760,null,null,null
POL,Poland,M,Monthly,2002,2002,PLN,Zloty,0,Units,null,null,760,null,null,null
POL,Poland,M,Monthly,2003,2003,PLN,Zloty,0,Units,null,null,800,null,null,null
POL,Poland,M,Monthly,2004,2004,PLN,Zloty,0,Units,null,null,824,null,null,null
POL,Poland,M,Monthly,2005,2005,PLN,Zloty,0,Units,null,null,849,null,null,null
POL,Poland,M,Monthly,2006,2006,PLN,Zloty,0,Units,null,null,899,null,null,null
POL,Poland,M,Monthly,2007,2007,PLN,Zloty,0,Units,null,null,936,null,null,null
POL,Poland,M,Monthly,2008,2008,PLN,Zloty,0,Units,null,null,1126,null,null,null
POL,Poland,M,Monthly,2009,2009,PLN,Zloty,0,Units,null,null,1276,null,null,null
POL,Poland,M,Monthly,2010,2010,PLN,Zloty,0,Units,null,null,1317,null,null,null
POL,Poland,M,Monthly,2011,2011,PLN,Zloty,0,Units,null,null,1386,null,null,null
POL,Poland,M,Monthly,2012,2012,PLN,Zloty,0,Units,null,null,1500,null,null,null
POL,Poland,M,Monthly,2013,2013,PLN,Zloty,0,Units,null,null,1600,null,null,null
POL,Poland,M,Monthly,2014,2014,PLN,Zloty,0,Units,null,null,1680,null,null,null
POL,Poland,M,Monthly,2015,2015,PLN,Zloty,0,Units,null,null,1750,null,null,null
POL,Poland,M,Monthly,2016,2016,PLN,Zloty,0,Units,null,null,1850,null,null,null
POL,Poland,M,Monthly,2017,2017,PLN,Zloty,0,Units,null,null,2000,null,null,null
POL,Poland,M,Monthly,2018,2018,PLN,Zloty,0,Units,null,null,2100,null,null,null
POL,Poland,M,Monthly,2019,2019,PLN,Zloty,0,Units,null,null,2250,null,null,null
POL,Poland,M,Monthly,2020,2020,PLN,Zloty,0,Units,null,null,2600,null,null,null
POL,Poland,M,Monthly,2021,2021,PLN,Zloty,0,Units,null,null,2800,null,null,null
POL,Poland,M,Monthly,2022,2022,PLN,Zloty,0,Units,null,null,3010,null,null,null
MEX,Mexico,A,Annual,1995,1995,MXN,Mexican Peso,0,Units,null,null,4272.67,null,null,null
MEX,Mexico,A,Annual,1996,1996,MXN,Mexican Peso,0,Units,null,null,5300.53,null,null,null
MEX,Mexico,A,Annual,1997,1997,MXN,Mexican Peso,0,Units,null,null,6318,null,null,null
MEX,Mexico,A,Annual,1998,1998,MXN,Mexican Peso,0,Units,null,null,7356.92,null,null,null
MEX,Mexico,A,Annual,1999,1999,MXN,Mexican Peso,0,Units,null,null,8296.6,null,null,null
MEX,Mexico,A,Annual,2000,2000,MXN,Mexican Peso,0,Units,null,null,9131.2,null,null,null
MEX,Mexico,A,Annual,2001,2001,MXN,Mexican Peso,0,Units,null,null,9768.2,null,null,null
MEX,Mexico,A,Annual,2002,2002,MXN,Mexican Peso,0,Units,null,null,10332.4,null,null,null
MEX,Mexico,A,Annual,2003,2003,MXN,Mexican Peso,0,Units,null,null,10797.8,null,null,null
MEX,Mexico,A,Annual,2004,2004,MXN,Mexican Peso,0,Units,null,null,11257.22,null,null,null
MEX,Mexico,A,Annual,2005,2005,MXN,Mexican Peso,0,Units,null,null,11762.66,null,null,null
MEX,Mexico,A,Annual,2006,2006,MXN,Mexican Peso,0,Units,null,null,12233,null,null,null
MEX,Mexico,A,Annual,2007,2007,MXN,Mexican Peso,0,Units,null,null,12708.8,null,null,null
MEX,Mexico,A,Annual,2008,2008,MXN,Mexican Peso,0,Units,null,null,13218.4,null,null,null
MEX,Mexico,A,Annual,2009,2009,MXN,Mexican Peso,0,Units,null,null,13829.4,null,null,null
MEX,Mexico,A,Annual,2010,2010,MXN,Mexican Peso,0,Units,null,null,14500.2,null,null,null
MEX,Mexico,A,Annual,2011,2011,MXN,Mexican Peso,0,Units,null,null,15095.6,null,null,null
MEX,Mexico,A,Annual,2012,2012,MXN,Mexican Peso,0,Units,null,null,15740.83,null,null,null
MEX,Mexico,A,Annual,2013,2013,MXN,Mexican Peso,0,Units,null,null,16411.2,null,null,null
MEX,Mexico,A,Annual,2014,2014,MXN,Mexican Peso,0,Units,null,null,17050.8,null,null,null
MEX,Mexico,A,Annual,2015,2015,MXN,Mexican Peso,0,Units,null,null,17870.45,null,null,null
MEX,Mexico,A,Annual,2016,2016,MXN,Mexican Peso,0,Units,null,null,18990.4,null,null,null
MEX,Mexico,A,Annual,2017,2017,MXN,Mexican Peso,0,Units,null,null,20810.4,null,null,null
MEX,Mexico,A,Annual,2018,2018,MXN,Mexican Peso,0,Units,null,null,22973.6,null,null,null
MEX,Mexico,A,Annual,2019,2019,MXN,Mexican Peso,0,Units,null,null,26700.7,null,null,null
MEX,Mexico,A,Annual,2020,2020,MXN,Mexican Peso,0,Units,null,null,32037.2,null,null,null
MEX,Mexico,A,Annual,2021,2021,MXN,Mexican Peso,0,Units,null,null,36842,null,null,null
MEX,Mexico,A,Annual,2022,2022,MXN,Mexican Peso,0,Units,null,null,44946.2,null,null,null
CZE,Czechia,M,Monthly,1995,1995,CZK,Czech Koruna,0,Units,null,null,2200,null,null,null
CZE,Czechia,M,Monthly,1996,1996,CZK,Czech Koruna,0,Units,null,null,2500,null,null,null
CZE,Czechia,M,Monthly,1997,1997,CZK,Czech Koruna,0,Units,null,null,2500,null,null,null
CZE,Czechia,M,Monthly,1998,1998,CZK,Czech Koruna,0,Units,null,null,2650,null,null,null
CZE,Czechia,M,Monthly,1999,1999,CZK,Czech Koruna,0,Units,null,null,3425,null,null,null
CZE,Czechia,M,Monthly,2000,2000,CZK,Czech Koruna,0,Units,null,null,4250,null,null,null
CZE,Czechia,M,Monthly,2001,2001,CZK,Czech Koruna,0,Units,null,null,5000,null,null,null
CZE,Czechia,M,Monthly,2002,2002,CZK,Czech Koruna,0,Units,null,null,5700,null,null,null
CZE,Czechia,M,Monthly,2003,2003,CZK,Czech Koruna,0,Units,null,null,6200,null,null,null
CZE,Czechia,M,Monthly,2004,2004,CZK,Czech Koruna,0,Units,null,null,6700,null,null,null
CZE,Czechia,M,Monthly,2005,2005,CZK,Czech Koruna,0,Units,null,null,7185,null,null,null
CZE,Czechia,M,Monthly,2006,2006,CZK,Czech Koruna,0,Units,null,null,7762.5,null,null,null
CZE,Czechia,M,Monthly,2007,2007,CZK,Czech Koruna,0,Units,null,null,8000,null,null,null
CZE,Czechia,M,Monthly,2008,2008,CZK,Czech Koruna,0,Units,null,null,8000,null,null,null
CZE,Czechia,M,Monthly,2009,2009,CZK,Czech Koruna,0,Units,null,null,8000,null,null,null
CZE,Czechia,M,Monthly,2010,2010,CZK,Czech Koruna,0,Units,null,null,8000,null,null,null
CZE,Czechia,M,Monthly,2011,2011,CZK,Czech Koruna,0,Units,null,null,8000,null,null,null
CZE,Czechia,M,Monthly,2012,2012,CZK,Czech Koruna,0,Units,null,null,8000,null,null,null
CZE,Czechia,M,Monthly,2013,2013,CZK,Czech Koruna,0,Units,null,null,8208.3,null,null,null
CZE,Czechia,M,Monthly,2014,2014,CZK,Czech Koruna,0,Units,null,null,8500,null,null,null
CZE,Czechia,M,Monthly,2015,2015,CZK,Czech Koruna,0,Units,null,null,9200,null,null,null
CZE,Czechia,M,Monthly,2016,2016,CZK,Czech Koruna,0,Units,null,null,9900,null,null,null
CZE,Czechia,M,Monthly,2017,2017,CZK,Czech Koruna,0,Units,null,null,11000,null,null,null
CZE,Czechia,M,Monthly,2018,2018,CZK,Czech Koruna,0,Units,null,null,12200,null,null,null
CZE,Czechia,M,Monthly,2019,2019,CZK,Czech Koruna,0,Units,null,null,13500,null,null,null
CZE,Czechia,M,Monthly,2020,2020,CZK,Czech Koruna,0,Units,null,null,14600,null,null,null
CZE,Czechia,M,Monthly,2021,2021,CZK,Czech Koruna,0,Units,null,null,15200,null,null,null
CZE,Czechia,M,Monthly,2022,2022,CZK,Czech Koruna,0,Units,null,null,16200,null,null,null
CAN,Canada,A,Annual,1995,1995,CAD,Canadian Dollar,0,Units,null,null,12875.2,null,null,null
CAN,Canada,A,Annual,1996,1996,CAD,Canadian Dollar,0,Units,null,null,13249.6,null,null,null
CAN,Canada,A,Annual,1997,1997,CAD,Canadian Dollar,0,Units,null,null,13416,null,null,null
CAN,Canada,A,Annual,1998,1998,CAD,Canadian Dollar,0,Units,null,null,13520,null,null,null
CAN,Canada,A,Annual,1999,1999,CAD,Canadian Dollar,0,Units,null,null,13769.6,null,null,null
CAN,Canada,A,Annual,2000,2000,CAD,Canadian Dollar,0,Units,null,null,13873.6,null,null,null
CAN,Canada,A,Annual,2001,2001,CAD,Canadian Dollar,0,Units,null,null,14060.8,null,null,null
CAN,Canada,A,Annual,2002,2002,CAD,Canadian Dollar,0,Units,null,null,14227.2,null,null,null
CAN,Canada,A,Annual,2003,2003,CAD,Canadian Dollar,0,Units,null,null,14414.4,null,null,null
CAN,Canada,A,Annual,2004,2004,CAD,Canadian Dollar,0,Units,null,null,14705.6,null,null,null
CAN,Canada,A,Annual,2005,2005,CAD,Canadian Dollar,0,Units,null,null,15163.2,null,null,null
CAN,Canada,A,Annual,2006,2006,CAD,Canadian Dollar,0,Units,null,null,15808,null,null,null
CAN,Canada,A,Annual,2007,2007,CAD,Canadian Dollar,0,Units,null,null,16307.2,null,null,null
CAN,Canada,A,Annual,2008,2008,CAD,Canadian Dollar,0,Units,null,null,17368,null,null,null
CAN,Canada,A,Annual,2009,2009,CAD,Canadian Dollar,0,Units,null,null,18449.6,null,null,null
CAN,Canada,A,Annual,2010,2010,CAD,Canadian Dollar,0,Units,null,null,19448,null,null,null
CAN,Canada,A,Annual,2011,2011,CAD,Canadian Dollar,0,Units,null,null,20072,null,null,null
CAN,Canada,A,Annual,2012,2012,CAD,Canadian Dollar,0,Units,null,null,20758.4,null,null,null
CAN,Canada,A,Annual,2013,2013,CAD,Canadian Dollar,0,Units,null,null,21091.2,null,null,null
CAN,Canada,A,Annual,2014,2014,CAD,Canadian Dollar,0,Units,null,null,21632,null,null,null
CAN,Canada,A,Annual,2015,2015,CAD,Canadian Dollar,0,Units,null,null,22214.4,null,null,null
CAN,Canada,A,Annual,2016,2016,CAD,Canadian Dollar,0,Units,null,null,22880,null,null,null
CAN,Canada,A,Annual,2017,2017,CAD,Canadian Dollar,0,Units,null,null,23649.6,null,null,null
CAN,Canada,A,Annual,2018,2018,CAD,Canadian Dollar,0,Units,null,null,26728,null,null,null
CAN,Canada,A,Annual,2019,2019,CAD,Canadian Dollar,0,Units,null,null,27705.6,null,null,null
CAN,Canada,A,Annual,2020,2020,CAD,Canadian Dollar,0,Units,null,null,28412.8,null,null,null
CAN,Canada,A,Annual,2021,2021,CAD,Canadian Dollar,0,Units,null,null,29078.4,null,null,null
CAN,Canada,A,Annual,2022,2022,CAD,Canadian Dollar,0,Units,null,null,30347.2,null,null,null
USA,United States,H,Hourly,1995,1995,USD,US Dollar,0,Units,null,null,4.25,null,null,null
USA,United States,H,Hourly,1996,1996,USD,US Dollar,0,Units,null,null,4.38,null,null,null
USA,United States,H,Hourly,1997,1997,USD,US Dollar,0,Units,null,null,4.88,null,null,null
USA,United States,H,Hourly,1998,1998,USD,US Dollar,0,Units,null,null,5.15,null,null,null
USA,United States,H,Hourly,1999,1999,USD,US Dollar,0,Units,null,null,5.15,null,null,null
USA,United States,H,Hourly,2000,2000,USD,US Dollar,0,Units,null,null,5.15,null,null,null
USA,United States,H,Hourly,2001,2001,USD,US Dollar,0,Units,null,null,5.15,null,null,null
USA,United States,H,Hourly,2002,2002,USD,US Dollar,0,Units,null,null,5.15,null,null,null
USA,United States,H,Hourly,2003,2003,USD,US Dollar,0,Units,null,null,5.15,null,null,null
USA,United States,H,Hourly,2004,2004,USD,US Dollar,0,Units,null,null,5.15,null,null,null
USA,United States,H,Hourly,2005,2005,USD,US Dollar,0,Units,null,null,5.15,null,null,null
USA,United States,H,Hourly,2006,2006,USD,US Dollar,0,Units,null,null,5.15,null,null,null
USA,United States,H,Hourly,2007,2007,USD,US Dollar,0,Units,null,null,5.46,null,null,null
USA,United States,H,Hourly,2008,2008,USD,US Dollar,0,Units,null,null,6.16,null,null,null
USA,United States,H,Hourly,2009,2009,USD,US Dollar,0,Units,null,null,6.86,null,null,null
USA,United States,H,Hourly,2010,2010,USD,US Dollar,0,Units,null,null,7.25,null,null,null
USA,United States,H,Hourly,2011,2011,USD,US Dollar,0,Units,null,null,7.25,null,null,null
USA,United States,H,Hourly,2012,2012,USD,US Dollar,0,Units,null,null,7.25,null,null,null
USA,United States,H,Hourly,2013,2013,USD,US Dollar,0,Units,null,null,7.25,null,null,null
USA,United States,H,Hourly,2014,2014,USD,US Dollar,0,Units,null,null,7.25,null,null,null
USA,United States,H,Hourly,2015,2015,USD,US Dollar,0,Units,null,null,7.25,null,null,null
USA,United States,H,Hourly,2016,2016,USD,US Dollar,0,Units,null,null,7.25,null,null,null
USA,United States,H,Hourly,2017,2017,USD,US Dollar,0,Units,null,null,7.25,null,null,null
USA,United States,H,Hourly,2018,2018,USD,US Dollar,0,Units,null,null,7.25,null,null,null
USA,United States,H,Hourly,2019,2019,USD,US Dollar,0,Units,null,null,7.25,null,null,null
USA,United States,H,Hourly,2020,2020,USD,US Dollar,0,Units,null,null,7.25,null,null,null
USA,United States,H,Hourly,2021,2021,USD,US Dollar,0,Units,null,null,7.25,null,null,null
USA,United States,H,Hourly,2022,2022,USD,US Dollar,0,Units,null,null,7.25,null,null,null
MEX,Mexico,D,Daily,1995,1995,MXN,Mexican Peso,0,Units,null,null,16.433,null,null,null
MEX,Mexico,D,Daily,1996,1996,MXN,Mexican Peso,0,Units,null,null,20.387,null,null,null
MEX,Mexico,D,Daily,1997,1997,MXN,Mexican Peso,0,Units,null,null,24.3,null,null,null
MEX,Mexico,D,Daily,1998,1998,MXN,Mexican Peso,0,Units,null,null,28.296,null,null,null
MEX,Mexico,D,Daily,1999,1999,MXN,Mexican Peso,0,Units,null,null,31.91,null,null,null
MEX,Mexico,D,Daily,2000,2000,MXN,Mexican Peso,0,Units,null,null,35.12,null,null,null
MEX,Mexico,D,Daily,2001,2001,MXN,Mexican Peso,0,Units,null,null,37.57,null,null,null
MEX,Mexico,D,Daily,2002,2002,MXN,Mexican Peso,0,Units,null,null,39.74,null,null,null
MEX,Mexico,D,Daily,2003,2003,MXN,Mexican Peso,0,Units,null,null,41.53,null,null,null
MEX,Mexico,D,Daily,2004,2004,MXN,Mexican Peso,0,Units,null,null,43.297,null,null,null
MEX,Mexico,D,Daily,2005,2005,MXN,Mexican Peso,0,Units,null,null,45.241,null,null,null
MEX,Mexico,D,Daily,2006,2006,MXN,Mexican Peso,0,Units,null,null,47.05,null,null,null
MEX,Mexico,D,Daily,2007,2007,MXN,Mexican Peso,0,Units,null,null,48.88,null,null,null
MEX,Mexico,D,Daily,2008,2008,MXN,Mexican Peso,0,Units,null,null,50.84,null,null,null
MEX,Mexico,D,Daily,2009,2009,MXN,Mexican Peso,0,Units,null,null,53.19,null,null,null
MEX,Mexico,D,Daily,2010,2010,MXN,Mexican Peso,0,Units,null,null,55.77,null,null,null
MEX,Mexico,D,Daily,2011,2011,MXN,Mexican Peso,0,Units,null,null,58.06,null,null,null
MEX,Mexico,D,Daily,2012,2012,MXN,Mexican Peso,0,Units,null,null,60.542,null,null,null
MEX,Mexico,D,Daily,2013,2013,MXN,Mexican Peso,0,Units,null,null,63.12,null,null,null
MEX,Mexico,D,Daily,2014,2014,MXN,Mexican Peso,0,Units,null,null,65.58,null,null,null
MEX,Mexico,D,Daily,2015,2015,MXN,Mexican Peso,0,Units,null,null,68.733,null,null,null
MEX,Mexico,D,Daily,2016,2016,MXN,Mexican Peso,0,Units,null,null,73.04,null,null,null
MEX,Mexico,D,Daily,2017,2017,MXN,Mexican Peso,0,Units,null,null,80.04,null,null,null
MEX,Mexico,D,Daily,2018,2018,MXN,Mexican Peso,0,Units,null,null,88.36,null,null,null
MEX,Mexico,D,Daily,2019,2019,MXN,Mexican Peso,0,Units,null,null,102.68,null,null,null
MEX,Mexico,D,Daily,2020,2020,MXN,Mexican Peso,0,Units,null,null,123.22,null,null,null
MEX,Mexico,D,Daily,2021,2021,MXN,Mexican Peso,0,Units,null,null,141.7,null,null,null
MEX,Mexico,D,Daily,2022,2022,MXN,Mexican Peso,0,Units,null,null,172.87,null,null,null
CZE,Czechia,H,Hourly,1995,1995,CZK,Czech Koruna,0,Units,null,null,12,null,null,null
CZE,Czechia,H,Hourly,1996,1996,CZK,Czech Koruna,0,Units,null,null,13.6,null,null,null
CZE,Czechia,H,Hourly,1997,1997,CZK,Czech Koruna,0,Units,null,null,13.6,null,null,null
CZE,Czechia,H,Hourly,1998,1998,CZK,Czech Koruna,0,Units,null,null,14.8,null,null,null
CZE,Czechia,H,Hourly,1999,1999,CZK,Czech Koruna,0,Units,null,null,19,null,null,null
CZE,Czechia,H,Hourly,2000,2000,CZK,Czech Koruna,0,Units,null,null,23.7,null,null,null
CZE,Czechia,H,Hourly,2001,2001,CZK,Czech Koruna,0,Units,null,null,30,null,null,null
CZE,Czechia,H,Hourly,2002,2002,CZK,Czech Koruna,0,Units,null,null,33.9,null,null,null
