LOCATION,Country,TRANSACT,Transaction,MEASURE,Measure_1,TIME,Year,Unit_Code,Unit,PowerCode_Code,PowerCode,Reference_Period_Code,Reference_Period,Value,Flag_Codes,Flags,_rescued_data
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1999,1999,USD,US Dollar,6,Millions,2015,2015,286861.398,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2000,2000,USD,US Dollar,6,Millions,2015,2015,298105.707,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2001,2001,USD,US Dollar,6,Millions,2015,2015,310422.279,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2002,2002,USD,US Dollar,6,Millions,2015,2015,322599.747,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2003,2003,USD,US Dollar,6,Millions,2015,2015,341292.89,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2004,2004,USD,US Dollar,6,Millions,2015,2015,358565.993,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2005,2005,USD,US Dollar,6,Millions,2015,2015,360714.313,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2006,2006,USD,US Dollar,6,Millions,2015,2015,381103.45,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2007,2007,USD,US Dollar,6,Millions,2015,2015,393579.812,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2008,2008,USD,US Dollar,6,Millions,2015,2015,392260.641,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2009,2009,USD,US Dollar,6,Millions,2015,2015,375390.555,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2010,2010,USD,US Dollar,6,Millions,2015,2015,354824.281,B,Break,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2011,2011,USD,US Dollar,6,Millions,2015,2015,318812.047,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2012,2012,USD,US Dollar,6,Millions,2015,2015,296218.799,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2013,2013,USD,US Dollar,6,Millions,2015,2015,288765.938,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2014,2014,USD,US Dollar,6,Millions,2015,2015,290139.58,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2015,2015,USD,US Dollar,6,Millions,2015,2015,289570.644,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2016,2016,USD,US Dollar,6,Millions,2015,2015,288159.911,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2017,2017,USD,US Dollar,6,Millions,2015,2015,291307.03,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2018,2018,USD,US Dollar,6,Millions,2015,2015,296167.259,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2019,2019,USD,US Dollar,6,Millions,2015,2015,301733.679,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2020,2020,USD,US Dollar,6,Millions,2015,2015,273622.84,null,null,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2021,2021,USD,US Dollar,6,Millions,2015,2015,296552.281,P,Provisional value,null
GRC,Greece,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2022,2022,USD,US Dollar,6,Millions,2015,2015,313032.542,P,Provisional value,null
NOR,Norway,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1995,1995,USD,US Dollar,6,Millions,2015,2015,206620.555,null,null,null
NOR,Norway,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1996,1996,USD,US Dollar,6,Millions,2015,2015,217009.363,null,null,null
NOR,Norway,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1997,1997,USD,US Dollar,6,Millions,2015,2015,228477.454,null,null,null
NOR,Norway,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1998,1998,USD,US Dollar,6,Millions,2015,2015,234574.801,null,null,null
NOR,Norway,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1999,1999,USD,US Dollar,6,Millions,2015,2015,239435.302,null,null,null
NOR,Norway,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2000,2000,USD,US Dollar,6,Millions,2015,2015,247382.029,null,null,null
NOR,Norway,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2001,2001,USD,US Dollar,6,Millions,2015,2015,252495.739,null,null,null
NOR,Norway,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2002,2002,USD,US Dollar,6,Millions,2015,2015,255974.011,null,null,null
NOR,Norway,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2003,2003,USD,US Dollar,6,Millions,2015,2015,258392.734,null,null,null
NOR,Norway,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2004,2004,USD,US Dollar,6,Millions,2015,2015,268766.137,null,null,null
NOR,Norway,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2005,2005,USD,US Dollar,6,Millions,2015,2015,275982.839,null,null,null
NOR,Norway,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2006,2006,USD,US Dollar,6,Millions,2015,2015,282776.082,null,null,null
NOR,Norway,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2007,2007,USD,US Dollar,6,Millions,2015,2015,291016.29,null,null,null
NOR,Norway,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2008,2008,USD,US Dollar,6,Millions,2015,2015,292418.754,null,null,null
NOR,Norway,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2009,2009,USD,US Dollar,6,Millions,2015,2015,286744.764,null,null,null
NOR,Norway,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2010,2010,USD,US Dollar,6,Millions,2015,2015,289001.594,null,null,null
NOR,Norway,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2011,2011,USD,US Dollar,6,Millions,2015,2015,292196.958,null,null,null
NOR,Norway,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2012,2012,USD,US Dollar,6,Millions,2015,2015,300138.752,null,null,null
NOR,Norway,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2013,2013,USD,US Dollar,6,Millions,2015,2015,303188.734,null,null,null
NOR,Norway,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2014,2014,USD,US Dollar,6,Millions,2015,2015,309398.44,null,null,null
NOR,Norway,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2015,2015,USD,US Dollar,6,Millions,2015,2015,315145.02,null,null,null
NOR,Norway,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2016,2016,USD,US Dollar,6,Millions,2015,2015,318815.59,null,null,null
NOR,Norway,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2017,2017,USD,US Dollar,6,Millions,2015,2015,326670.398,null,null,null
NOR,Norway,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2018,2018,USD,US Dollar,6,Millions,2015,2015,329378.171,null,null,null
NOR,Norway,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2019,2019,USD,US Dollar,6,Millions,2015,2015,333079.65,null,null,null
NOR,Norway,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2020,2020,USD,US Dollar,6,Millions,2015,2015,328822.32,null,null,null
NOR,Norway,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2021,2021,USD,US Dollar,6,Millions,2015,2015,341674.954,null,null,null
NOR,Norway,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2022,2022,USD,US Dollar,6,Millions,2015,2015,351979.493,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1995,1995,USD,US Dollar,6,Millions,2015,2015,1077303.865,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1996,1996,USD,US Dollar,6,Millions,2015,2015,1105966.198,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1997,1997,USD,US Dollar,6,Millions,2015,2015,1146914.537,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1998,1998,USD,US Dollar,6,Millions,2015,2015,1197299.647,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1999,1999,USD,US Dollar,6,Millions,2015,2015,1251065.027,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2000,2000,USD,US Dollar,6,Millions,2015,2015,1316695.196,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2001,2001,USD,US Dollar,6,Millions,2015,2015,1368480.854,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2002,2002,USD,US Dollar,6,Millions,2015,2015,1405853.359,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2003,2003,USD,US Dollar,6,Millions,2015,2015,1447775.011,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2004,2004,USD,US Dollar,6,Millions,2015,2015,1492985.167,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2005,2005,USD,US Dollar,6,Millions,2015,2015,1547510.242,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2006,2006,USD,US Dollar,6,Millions,2015,2015,1610999.724,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2007,2007,USD,US Dollar,6,Millions,2015,2015,1669072.051,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2008,2008,USD,US Dollar,6,Millions,2015,2015,1683877.839,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2009,2009,USD,US Dollar,6,Millions,2015,2015,1620511.713,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2010,2010,USD,US Dollar,6,Millions,2015,2015,1623151.843,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2011,2011,USD,US Dollar,6,Millions,2015,2015,1609933.142,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2012,2012,USD,US Dollar,6,Millions,2015,2015,1562296.474,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2013,2013,USD,US Dollar,6,Millions,2015,2015,1540372.113,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2014,2014,USD,US Dollar,6,Millions,2015,2015,1561872.248,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2015,2015,USD,US Dollar,6,Millions,2015,2015,1621825.009,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2016,2016,USD,US Dollar,6,Millions,2015,2015,1671092.389,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2017,2017,USD,US Dollar,6,Millions,2015,2015,1720820.1,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2018,2018,USD,US Dollar,6,Millions,2015,2015,1760131.709,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2019,2019,USD,US Dollar,6,Millions,2015,2015,1795052.128,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2020,2020,USD,US Dollar,6,Millions,2015,2015,1594593.31,null,null,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2021,2021,USD,US Dollar,6,Millions,2015,2015,1696697.888,P,Provisional value,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2022,2022,USD,US Dollar,6,Millions,2015,2015,1794608.345,P,Provisional value,null
ESP,Spain,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2023,2023,USD,US Dollar,6,Millions,2015,2015,1839504.092,P,Provisional value,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1995,1995,USD,US Dollar,6,Millions,2015,2015,368813.543,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1996,1996,USD,US Dollar,6,Millions,2015,2015,370551.687,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1997,1997,USD,US Dollar,6,Millions,2015,2015,378931.067,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1998,1998,USD,US Dollar,6,Millions,2015,2015,390412.561,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1999,1999,USD,US Dollar,6,Millions,2015,2015,396903.955,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2000,2000,USD,US Dollar,6,Millions,2015,2015,412616.271,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2001,2001,USD,US Dollar,6,Millions,2015,2015,419117.709,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2002,2002,USD,US Dollar,6,Millions,2015,2015,418810.842,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2003,2003,USD,US Dollar,6,Millions,2015,2015,418675.154,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2004,2004,USD,US Dollar,6,Millions,2015,2015,429986.539,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2005,2005,USD,US Dollar,6,Millions,2015,2015,441809.875,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2006,2006,USD,US Dollar,6,Millions,2015,2015,459807.568,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2007,2007,USD,US Dollar,6,Millions,2015,2015,477815.36,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2008,2008,USD,US Dollar,6,Millions,2015,2015,491232.337,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2009,2009,USD,US Dollar,6,Millions,2015,2015,479946.89,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2010,2010,USD,US Dollar,6,Millions,2015,2015,495513.475,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2011,2011,USD,US Dollar,6,Millions,2015,2015,504497.67,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2012,2012,USD,US Dollar,6,Millions,2015,2015,510446.978,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2013,2013,USD,US Dollar,6,Millions,2015,2015,519594.924,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2014,2014,USD,US Dollar,6,Millions,2015,2015,531804.787,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2015,2015,USD,US Dollar,6,Millions,2015,2015,540550.996,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2016,2016,USD,US Dollar,6,Millions,2015,2015,551733.319,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2017,2017,USD,US Dollar,6,Millions,2015,2015,559252.338,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2018,2018,USD,US Dollar,6,Millions,2015,2015,575249.448,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2019,2019,USD,US Dollar,6,Millions,2015,2015,581818.695,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2020,2020,USD,US Dollar,6,Millions,2015,2015,569357.667,null,null,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2021,2021,USD,US Dollar,6,Millions,2015,2015,600056.795,P,Provisional value,null
CHE,Switzerland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2022,2022,USD,US Dollar,6,Millions,2015,2015,615468.224,P,Provisional value,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1995,1995,USD,US Dollar,6,Millions,2015,2015,1810067.857,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1996,1996,USD,US Dollar,6,Millions,2015,2015,1856804.218,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1997,1997,USD,US Dollar,6,Millions,2015,2015,1948250.5,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1998,1998,USD,US Dollar,6,Millions,2015,2015,2014769.031,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1999,1999,USD,US Dollar,6,Millions,2015,2015,2076545.398,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2000,2000,USD,US Dollar,6,Millions,2015,2015,2166225.725,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2001,2001,USD,US Dollar,6,Millions,2015,2015,2222087.078,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2002,2002,USD,US Dollar,6,Millions,2015,2015,2261906.559,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2003,2003,USD,US Dollar,6,Millions,2015,2015,2333079.089,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2004,2004,USD,US Dollar,6,Millions,2015,2015,2389691.173,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2005,2005,USD,US Dollar,6,Millions,2015,2015,2455141.047,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2006,2006,USD,US Dollar,6,Millions,2015,2015,2513727.474,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2007,2007,USD,US Dollar,6,Millions,2015,2015,2579595.46,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2008,2008,USD,US Dollar,6,Millions,2015,2015,2573772.617,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2009,2009,USD,US Dollar,6,Millions,2015,2015,2454994.107,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2010,2010,USD,US Dollar,6,Millions,2015,2015,2509953.78,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2011,2011,USD,US Dollar,6,Millions,2015,2015,2538695.3,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2012,2012,USD,US Dollar,6,Millions,2015,2015,2577104.154,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2013,2013,USD,US Dollar,6,Millions,2015,2015,2623294.165,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2014,2014,USD,US Dollar,6,Millions,2015,2015,2707128.94,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2015,2015,USD,US Dollar,6,Millions,2015,2015,2767234.195,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2016,2016,USD,US Dollar,6,Millions,2015,2015,2820394.518,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2017,2017,USD,US Dollar,6,Millions,2015,2015,2895277.959,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2018,2018,USD,US Dollar,6,Millions,2015,2015,2935921.641,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2019,2019,USD,US Dollar,6,Millions,2015,2015,2984118.054,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2020,2020,USD,US Dollar,6,Millions,2015,2015,2674966.383,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2021,2021,USD,US Dollar,6,Millions,2015,2015,2907017.151,null,null,null
GBR,United Kingdom,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2022,2022,USD,US Dollar,6,Millions,2015,2015,3033372.437,null,null,null
COL,Colombia,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1995,1995,USD,US Dollar,6,Millions,2015,2015,325942.652,E,Estimated value,null
COL,Colombia,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1996,1996,USD,US Dollar,6,Millions,2015,2015,331118.79,E,Estimated value,null
COL,Colombia,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1997,1997,USD,US Dollar,6,Millions,2015,2015,341696.436,E,Estimated value,null
COL,Colombia,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1998,1998,USD,US Dollar,6,Millions,2015,2015,343761.159,E,Estimated value,null
COL,Colombia,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1999,1999,USD,US Dollar,6,Millions,2015,2015,325916.548,E,Estimated value,null
COL,Colombia,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2000,2000,USD,US Dollar,6,Millions,2015,2015,334289.988,E,Estimated value,null
COL,Colombia,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2001,2001,USD,US Dollar,6,Millions,2015,2015,339899.133,E,Estimated value,null
COL,Colombia,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2002,2002,USD,US Dollar,6,Millions,2015,2015,348409.743,E,Estimated value,null
COL,Colombia,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2003,2003,USD,US Dollar,6,Millions,2015,2015,362062.204,E,Estimated value,null
